title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
Change Management Consultant,https://www.naukri.com/job-listings-change-management-consultant-capgemini-pune-maharashtra-bengaluru-mumbai-all-areas-4-to-9-years-290124002998,https://img.naukimg.com/logo_images/groups/v1/1288.gif,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,https://www.ambitionbox.com/reviews/capgemini-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,29393  Reviews,,Not disclosed,,"Hello, . We are pleased to let you know that there is a scheduled walk-in interview eve...",Change Management,Change,Change Request,ITIL,Change Request Management,Release Management,Release,Consulting,2 Days Ago
Security Analyst,https://www.naukri.com/job-listings-security-analyst-maintec-technologies-pune-bengaluru-mumbai-all-areas-4-to-9-years-310124008546,https://img.naukimg.com/logo_images/groups/v1/156324.gif,Maintec Technologies,https://www.naukri.com/maintec-technologies-jobs-careers-218129,https://www.ambitionbox.com/reviews/maintec-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.4,116  Reviews,4-9 Yrs,Not disclosed,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",Skill: Security AnalystTotal Exp: 4+ YearsLocation: Bangalore/Mumbai/PuneNotice Period:...,Cyberark,SIEM,Arcsight,SOC,Dlp,Soar,Carbon,Edr,Just Now
SOC Senior Consultant,https://www.naukri.com/job-listings-soc-senior-consultant-ibm-india-pvt-limited-mumbai-pune-bangalore-bengaluru-4-to-9-years-250124911212,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,4-9 Yrs,Not disclosed,"Mumbai, Pune, Bangalore/Bengaluru",Responsibilities: The consultants should have depth of knowledge and experience in core...,Networking,Ethernet,Agile,Presales,Cobit,SOC,Consulting,Senior,5 Days Ago
Ping Directory,https://www.naukri.com/job-listings-ping-directory-capgemini-pune-maharashtra-bengaluru-mumbai-all-areas-7-to-12-years-250124010608,https://www.naukri.com/hotjobs/images/v3/capgemini1.gif,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,https://www.ambitionbox.com/reviews/capgemini-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,29393  Reviews,7-12 Yrs,Not disclosed,"Hybrid - Pune, Maharashtra, Bengaluru, Mumbai (All Areas)",Experience with IAM protocols such as LDAP SAML OAuth OIDC XACML Kerberos and SCIM Expe...,Ping Data Sync,Ping,Ping Directory,Data,Synchronization,Directory,,,5 Days Ago
Security Architect,https://www.naukri.com/job-listings-security-architect-capgemini-pune-maharashtra-bengaluru-mumbai-all-areas-9-to-12-years-250124010538,https://www.naukri.com/hotjobs/images/v3/capgemini1.gif,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,https://www.ambitionbox.com/reviews/capgemini-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,29393  Reviews,9-12 Yrs,Not disclosed,"Hybrid - Pune, Maharashtra, Bengaluru, Mumbai (All Areas)",Responsible for overall use of resources and initiation of corrective action where requ...,SOC,SIEM,Security Architect,Architecture,Security Engineering,Security,,,5 Days Ago
SOC Senior Consultant,https://www.naukri.com/job-listings-soc-senior-consultant-ibm-india-pvt-limited-noida-mumbai-pune-4-to-9-years-250124911125,https://www.naukri.com/hotjobs/images/v3/ibmsep14.gif,IBM,https://www.naukri.com/ibm-jobs-careers-16987,https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,19553  Reviews,4-9 Yrs,Not disclosed,"Noida, Mumbai, Pune",Responsibilities: The consultants should have depth of knowledge and experience in core...,Networking,Ethernet,Agile,Presales,Cobit,SOC,Senior,Consulting,5 Days Ago
Services Lead,https://www.naukri.com/job-listings-services-lead-nokia-solutions-and-networks-india-p-ltd-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-8-years-220124501844,https://img.naukimg.com/logo_images/groups/v1/36136.gif,Nokia,https://www.naukri.com/nokia-jobs-careers-173783,https://www.ambitionbox.com/reviews/nokia-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1980  Reviews,5-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","Knowledge & Experience    Undergraduate degree in CS or Engineering, ITIL V4 certific...",Wireless,Assurance,Performance management,VAS,Customer service,Troubleshooting,Continuous improvement,cisco,8 Days Ago
Incident Manager,https://www.naukri.com/job-listings-incident-manager-atos-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-8-years-190124501641,https://img.naukimg.com/logo_images/groups/v1/647144.gif,Atos,https://www.naukri.com/atos-jobs-careers-111,https://www.ambitionbox.com/reviews/atos-global-it-solutions-and-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,835  Reviews,5-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Adjusting the incident management process as required to ensure its effectiveness .,Cloud,Manager Technology,Quality analysis,digital transformation,Technology,Analysis,Technology management,Digital,11 Days Ago
Client Partner - Head of Azure,https://www.naukri.com/job-listings-client-partner-head-of-azure-fractal-analytics-pvt-ltd-mumbai-pune-bangalore-bengaluru-20-to-30-years-220124906865,https://img.naukimg.com/logo_images/groups/v1/3191404.gif,Fractal Analytics,https://www.naukri.com/fractal-analytics-jobs-careers-439,https://www.ambitionbox.com/reviews/fractal-analytics-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,573  Reviews,20-30 Yrs,Not disclosed,"Mumbai, Pune, Bangalore/Bengaluru","Qualifications: . Bachelors degree in Computer Science, Information Technology, or a re...",Azure,Team management,cloud security,cloud architecture,Service Delivery,cost optimization,Client Engagement,Security,8 Days Ago
Network Security Sr Engineer,https://www.naukri.com/job-listings-network-security-sr-engineer-atos-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-8-years-120124501230,https://img.naukimg.com/logo_images/groups/v1/647144.gif,Atos,https://www.naukri.com/atos-jobs-careers-111,https://www.ambitionbox.com/reviews/atos-global-it-solutions-and-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,835  Reviews,5-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","Experience with testing different types of networks including VOIP, GSM, etc . Security...",GSM,ISO,HIPAA,VOIP,Network security,Project planning,Vulnerability assessment,Firewall,18 Days Ago
GRC CONSULTANT,https://www.naukri.com/job-listings-grc-consultant-atos-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-3-to-6-years-100124501099,https://img.naukimg.com/logo_images/groups/v1/647144.gif,Atos,https://www.naukri.com/atos-jobs-careers-111,https://www.ambitionbox.com/reviews/atos-global-it-solutions-and-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,835  Reviews,3-6 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Able to effectively interact with various clients / sales teams and manage clients . Go...,Cism,Cisa,ISO 20000,Coding,Information security,Consulting,Active directory,Security testing,20 Days Ago
Cyber Risk & Compliance Professional,https://www.naukri.com/job-listings-cyber-risk-compliance-professional-atos-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-8-to-12-years-100124501098,https://img.naukimg.com/logo_images/groups/v1/647144.gif,Atos,https://www.naukri.com/atos-jobs-careers-111,https://www.ambitionbox.com/reviews/atos-global-it-solutions-and-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,835  Reviews,8-12 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Experienced in Information Security . Risk Management with experience in implementing a...,Cism,Cisa,Coding,Information security,Consulting,Disaster recovery,Active directory,Incident management,20 Days Ago
GRC Associate Consultant,https://www.naukri.com/job-listings-grc-associate-consultant-atos-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-2-to-5-years-050124500288,https://img.naukimg.com/logo_images/groups/v1/647144.gif,Atos,https://www.naukri.com/atos-jobs-careers-111,https://www.ambitionbox.com/reviews/atos-global-it-solutions-and-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,835  Reviews,2-5 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Must Have Skills,Cism,Cisa,Coding,Information security,Consulting,Disaster recovery,Active directory,Incident management,25 Days Ago
Windchill Technical Support,https://www.naukri.com/job-listings-windchill-technical-support-volkswagen-group-technology-solution-pune-maharashtra-gurugram-haryana-bengaluru-4-to-9-years-290124001809,https://img.naukimg.com/logo_images/groups/v1/9475229.gif,Volkswagen Group Technology Solution,https://www.naukri.com/volkswagen-group-technology-solution-jobs-careers-3036176,https://www.ambitionbox.com/reviews/volkswagen-group-technology-solution-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,253  Reviews,4-9 Yrs,Not disclosed,"Hybrid - Pune, Maharashtra, Gurugram, Haryana, Bengaluru","Ability to configure and manage Windchill - Users, Access control, workflows, lifecycle...",CATIA,Pdm Link,Windchill 11,L2/L3 Support,windchill data model,Windchill 12,System Administration,Data modeling,2 Days Ago
Tech Mahindra Hiring For AWS Devops Lead Consultant,https://www.naukri.com/job-listings-tech-mahindra-hiring-for-aws-devops-lead-consultant-tech-mahindra-noida-uttar-pradesh-pune-maharashtra-bengaluru-8-to-12-years-290124001073,https://img.naukimg.com/logo_images/groups/v1/2114.gif,Tech Mahindra,https://www.naukri.com/tech-mahindra-jobs-careers-1066,https://www.ambitionbox.com/reviews/tech-mahindra-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,27288  Reviews,8-12 Yrs,Not disclosed,"Noida, Uttar Pradesh, Pune, Maharashtra, Bengaluru","Role Lead Consultant - DevOpsKey Responsibilities As a key member of the team, ensure s...",Jenkins,Terraform,Ansible,Eks,Devops,Linux,windows,Technical analysis,2 Days Ago
Deputy General Manager/Sr. Architect - Cyber Security/SIEM Onboarding,https://www.naukri.com/job-listings-deputy-general-manager-sr-architect-cyber-security-siem-onboarding-vodafone-india-services-pvt-ltd-pune-bangalore-bengaluru-10-to-14-years-310124906062,https://img.naukri.com/logo_images/v3/647435.gif,_VOIS,https://www.naukri.com/vois-jobs-careers-539,https://www.ambitionbox.com/reviews/vodafone-intelligent-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,446  Reviews,10-14 Yrs,Not disclosed,"Pune, Bangalore/Bengaluru","Minimum of 10 years of hands-on experience in SIEM implementation, management, and onbo...",Cyber Security,PowerShell,data analysis,log management solutions,log parsing,ELK Stack,ArcSight,SIEM implementation,Few Hours Ago
Opening For VA Management-,https://www.naukri.com/job-listings-opening-for-va-management-mphasis-pune-maharashtra-bengaluru-3-to-8-years-310124006412,https://www.naukri.com/hotjobs/images/v3/mphasis_apr19.gif,Mphasis,https://www.naukri.com/mphasis-jobs-careers-6481,https://www.ambitionbox.com/reviews/mphasis-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,6902  Reviews,3-8 Yrs,11-17 Lacs PA,"Hybrid - Pune, Maharashtra, Bengaluru","Experience in Vulnerability assessment tools like Tenable io, Nessus, Qualys, Acunetix",Tenable io,Nessus,Acunetix.,Qualys,Acunetix,Va,Management,Tenableio,Few Hours Ago
Immediate Opportunity - Ansible,https://www.naukri.com/job-listings-immediate-opportunity-ansible-wipro-hyderabad-secunderabad-pune-maharashtra-mumbai-all-areas-4-to-9-years-310124005650,https://img.naukimg.com/logo_images/groups/v1/41608.gif,Wipro,https://www.naukri.com/wipro-jobs-careers-1384,https://www.ambitionbox.com/reviews/wipro-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,38535  Reviews,4-9 Yrs,Not disclosed,"Hybrid - Hyderabad/Secunderabad, Pune, Maharashtra, Mumbai (All Areas)",Any automation experience is plus,shell,Ansible Tower,playbook,python,Ansible,Shell scripting,Tower,,Few Hours Ago
Aws Architect,https://www.naukri.com/job-listings-aws-architect-mphasis-pune-chennai-bengaluru-9-to-14-years-300124011696,https://www.naukri.com/hotjobs/images/v3/mphasis_apr19.gif,Mphasis,https://www.naukri.com/mphasis-jobs-careers-6481,https://www.ambitionbox.com/reviews/mphasis-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,6902  Reviews,9-14 Yrs,Not disclosed,"Hybrid - Pune, Chennai, Bengaluru","Job DescriptionJob Summary Looking for AWS IAM SME, who will lead and deploy the proce...",IAM,Architecting,Aws Iam,Architecture,AWS,,,,1 Day Ago
Wipro is Hiring For Security Architect Role,https://www.naukri.com/job-listings-wipro-is-hiring-for-security-architect-role-wipro-pune-maharashtra-bangalore-rural-karnataka-9-to-14-years-300124007242,https://www.naukri.com/hotjobs/images/v3/wipro.gif,Wipro,https://www.naukri.com/wipro-jobs-careers-1384,https://www.ambitionbox.com/reviews/wipro-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,38535  Reviews,9-14 Yrs,20-35 Lacs PA,"Pune, Maharashtra, Bangalore Rural, Karnataka",Experience Security Architect.Good understanding of security technologies including Enc...,Threat Modeling,Https,Security Architect,Hashicorp Vault,Mqtt,HTTP,Hiring,Modeling,1 Day Ago
Snowflake Developer,https://www.naukri.com/job-listings-snowflake-developer-tata-consultancy-services-tcs-pune-chennai-bengaluru-5-to-10-years-290124002401,https://img.naukimg.com/logo_images/groups/v1/223346.gif,Tata Consultancy Services (TCS),https://www.naukri.com/tata-consultancy-services-tcs-jobs-careers-13542,https://www.ambitionbox.com/reviews/tcs-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,72424  Reviews,5-10 Yrs,5-15 Lacs PA,"Pune, Chennai, Bengaluru","JD: Snowflake & SQL both is a mandate, candidate must have good hands-on experience. Ot...",Snowflake,SQL,ETL Tool,ETL,Development,Tools,,,2 Days Ago
Big Data Developer,https://www.naukri.com/job-listings-big-data-developer-agreeya-solutions-india-private-limited-hyderabad-secunderabad-pune-bangalore-bengaluru-5-to-10-years-300124909663,https://www.naukri.com/hotjobs/images/v3/agreeya_nov13.gif,AgreeYa Solutions,https://www.naukri.com/agreeya-solutions-jobs-careers-28505,https://www.ambitionbox.com/reviews/agreeya-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.3,215  Reviews,5-10 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru","Minimum 6 years of experience in Cloud, Big DataPrior experience with Cloud (Azure stro...",Big Data,Scala,Hadoop,Cloud,Big Data Developer,Spark,Data,Development,1 Day Ago
Application Designer,https://www.naukri.com/job-listings-application-designer-accenture-solutions-pvt-ltd-hyderabad-secunderabad-pune-bangalore-bengaluru-7-to-11-years-270124900409,https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,45798  Reviews,7-11 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",Project Role Description : Assist in defining requirements and designing applications t...,Order management,ERP,Backend,EDI,Logistics,SAP ABAP,WebDynPro,Freight,4 Days Ago
Application Designer,https://www.naukri.com/job-listings-application-designer-accenture-solutions-pvt-ltd-hyderabad-secunderabad-pune-bangalore-bengaluru-5-to-8-years-260124904386,https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,45798  Reviews,5-8 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",Project Role Description : Assist in defining requirements and designing applications t...,Order management,ERP,EDI,Logistics,Backend,SAP ABAP,WebDynPro,Freight,5 Days Ago
GRC Consultant with PCI DSS,https://www.naukri.com/job-listings-grc-consultant-with-pci-dss-atos-syntel-navi-mumbai-maharashtra-bengaluru-karnataka-3-to-8-years-290124000740,https://img.naukimg.com/logo_images/groups/v1/221908.gif,Atos Syntel,https://www.naukri.com/atos-syntel-jobs-careers-3577,https://www.ambitionbox.com/reviews/syntel-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.5,3539  Reviews,3-8 Yrs,12-22 Lacs PA,"Navi Mumbai, Maharashtra, Bengaluru, Karnataka","Experience in Audit / Implementation in any one of the following ISO 27001, ISO 31000, ...",PCI DSS,Risk Assessment,GRC,Governance,Risk Compliance,Consulting,DSS,Compliance,2 Days Ago
Sailpoint IIQ Developer/ Architect,https://www.naukri.com/job-listings-sailpoint-iiq-developer-architect-capgemini-hyderabad-telangana-bengaluru-mumbai-all-areas-9-to-14-years-240124009613,https://img.naukimg.com/logo_images/groups/v1/1288.gif,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,https://www.ambitionbox.com/reviews/capgemini-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,29393  Reviews,9-14 Yrs,20-35 Lacs PA,"Hybrid - Hyderabad, Telangana, Bengaluru, Mumbai (All Areas)",Role & responsibilities  Experience in designing the enterprise or customer IDM Archite...,IAM,Sailpoint,Sailpoint IIQ,Architecture,Development,Iiq,,,6 Days Ago
Sailpoint IIQ Developer,https://www.naukri.com/job-listings-sailpoint-iiq-developer-capgemini-hyderabad-bengaluru-mumbai-all-areas-3-to-8-years-240124009566,https://img.naukimg.com/logo_images/groups/v1/1288.gif,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,https://www.ambitionbox.com/reviews/capgemini-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,29393  Reviews,3-8 Yrs,Not disclosed,"Hybrid - Hyderabad, Bengaluru, Mumbai (All Areas)",". Should have experience in SailPoint IIQ, including Life Cycle Manager LCM Experience ...",IAM,Sailpoint IIQ,JDBC,Sailpoint,Iiq,Development,,,6 Days Ago
Middleware Administrator,https://www.naukri.com/job-listings-middleware-administrator-maintec-technologies-bengaluru-mumbai-all-areas-4-to-9-years-310124008322,https://img.naukimg.com/logo_images/groups/v1/156324.gif,Maintec Technologies,https://www.naukri.com/maintec-technologies-jobs-careers-218129,https://www.ambitionbox.com/reviews/maintec-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.4,116  Reviews,4-9 Yrs,Not disclosed,"Hybrid - Bengaluru, Mumbai (All Areas)",Skill: Middleware AdminTotal Exp: 4+ YearsLocation: Bangalore/Mumbai/PuneNotice Period:...,Tomcat,IIS,WebSphere,Apache Web Server,Server,Apache Tomcat,Serv,Middleware,Just Now
Azure Data Engineer with Databricks and PySpark,https://www.naukri.com/job-listings-azure-data-engineer-with-databricks-and-pyspark-birlasoft-chennai-bengaluru-mumbai-all-areas-7-to-12-years-300124009087,https://img.naukimg.com/logo_images/groups/v1/219806.gif,Birlasoft,https://www.naukri.com/birlasoft-jobs-careers-152,https://www.ambitionbox.com/reviews/birlasoft-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,2271  Reviews,7-12 Yrs,Not disclosed,"Hybrid - Chennai, Bengaluru, Mumbai (All Areas)","Experience in Perform Design, Development & Deployment using Azure Services (Data Facto...",Pyspark,Azure data Engineer,Azure Databricks,Microsoft Azure,Data,Azure Data Factory,,,1 Day Ago
Vulnerability Management,https://www.naukri.com/job-listings-vulnerability-management-capgemini-bengaluru-karnataka-mumbai-all-areas-5-to-8-years-250124010276,https://www.naukri.com/hotjobs/images/v3/capgemini1.gif,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,https://www.ambitionbox.com/reviews/capgemini-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,29393  Reviews,5-8 Yrs,Not disclosed,"Hybrid - Bengaluru, Karnataka, Mumbai (All Areas)",Daily assessment of vulnerabilities identified by infrastructure scan Evaluate rate an...,Tenable,Vulnerability Management,Nessus,Qualys,Security,Management,,,5 Days Ago
Graph Senior Developer (Senior),https://www.naukri.com/job-listings-graph-senior-developer-senior-tata-consultancy-services-tcs-chennai-bengaluru-mumbai-all-areas-4-to-9-years-250124006287,https://img.naukimg.com/logo_images/groups/v1/223346.gif,Tata Consultancy Services (TCS),https://www.naukri.com/tata-consultancy-services-tcs-jobs-careers-13542,https://www.ambitionbox.com/reviews/tcs-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,72424  Reviews,4-9 Yrs,Not disclosed,"Chennai, Bengaluru, Mumbai (All Areas)","Overall 8+ experience in industry, more than 5 years expertise in building graph databa...",Neo4J,Graph,Vis.js,Force D3,8D,Development,Senior,,6 Days Ago
Email Security- Proofpoint Admin,https://www.naukri.com/job-listings-email-security-proofpoint-admin-capgemini-chennai-tamil-nadu-bengaluru-mumbai-all-areas-4-to-9-years-240124009709,https://img.naukimg.com/logo_images/groups/v1/1288.gif,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,https://www.ambitionbox.com/reviews/capgemini-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,29393  Reviews,4-9 Yrs,8.5-18 Lacs PA,"Hybrid - Chennai, Tamil Nadu, Bengaluru, Mumbai (All Areas)",Experience with email encryption technologies,Email Security,ProofPoint,Email Protection,Email,Administration,Proof Point,Security,,6 Days Ago
Pega Developer,https://www.naukri.com/job-listings-pega-developer-cognizant-hyderabad-secunderabad-telangana-bangalore-bengaluru-karnataka-mumbai-all-areas-3-to-8-years-091123008408,https://www.naukri.com/hotjobs/images/v3/cognizant_apr22.gif,Cognizant,https://www.naukri.com/cognizant-jobs-careers-2114,https://www.ambitionbox.com/reviews/cognizant-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,41267  Reviews,3-8 Yrs,Not disclosed,"Hybrid - Hyderabad/ Secunderabad, Telangana, Bangalore/ Bengaluru, Karnataka, Mumbai (All Areas)",. 3 - 13 years of experience in Pega Development with Pega relevant certificationShould...,Pega,PRPC,CSA,Pega Development,Development,,,,13 Days Ago
Genpact Hiring For Azure Data Architect,https://www.naukri.com/job-listings-genpact-hiring-for-azure-data-architect-genpact-hyderabad-secunderabad-bangalore-bengaluru-delhi-ncr-6-to-11-years-290124004882,https://img.naukimg.com/logo_images/groups/v1/42932.gif,Genpact,https://www.naukri.com/genpact-jobs-careers-25103,https://www.ambitionbox.com/reviews/genpact-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,25903  Reviews,6-11 Yrs,Not disclosed,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru, Delhi / NCR","Graduation Azure certification Furthermore, please do note that Genpact does not charge...",Azure Databricks,SQL Azure,azure,SQL,Python,Azure Data Factory,Azure Synapse,Pyspark,1 Day Ago
Genpact Hiring For Azure with Databricks - Data Engineer,https://www.naukri.com/job-listings-genpact-hiring-for-azure-with-databricks-data-engineer-genpact-hyderabad-secunderabad-bangalore-bengaluru-delhi-ncr-6-to-11-years-201223008459,https://img.naukimg.com/logo_images/groups/v1/42932.gif,Genpact,https://www.naukri.com/genpact-jobs-careers-25103,https://www.ambitionbox.com/reviews/genpact-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,25903  Reviews,6-11 Yrs,Not disclosed,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru, Delhi / NCR","Graduation Azure certification Furthermore, please do note that Genpact does not charge...",Azure Databricks,SQL Azure,azure,SQL,Python,Azure Data Factory,Azure Synapse,Pyspark,1 Day Ago
Apprentice - Supermarkets,https://www.naukri.com/job-listings-apprentice-supermarkets-more-retail-limited-bellary-ballari-hyderabad-secunderabad-chennai-bangalore-bengaluru-belagavi-belgaum-0-to-1-years-290124500229,,more retail (MRPL),https://www.naukri.com/more-retail-mrpl-jobs-careers-194854,https://www.ambitionbox.com/reviews/aditya-birla-fashion-and-retail-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,3080  Reviews,0-1 Yrs,Not disclosed,"Bellary/Ballari, Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru, Belagavi/Belgaum",Maintenance of vigilance and smooth exit of customers from the store Stock Replenishmen...,Stock replenishment,Billing,Customer service,Management,Supermarket,Stock,,,1 Day Ago
Immediate joiners_Project Coordinator_Night Shift (5pm To 2am) _WFH,https://www.naukri.com/job-listings-immediate-joiners-project-coordinator-night-shift-5pm-to-2am-wfh-hexaware-technologies-pune-maharashtra-chennai-tamil-nadu-mumbai-all-areas-10-to-14-years-310124007335,https://img.naukimg.com/logo_images/groups/v1/12466.gif,Hexaware Technologies,https://www.naukri.com/hexaware-technologies-jobs-careers-9815,https://www.ambitionbox.com/reviews/hexaware-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.7,4671  Reviews,10-14 Yrs,Not disclosed,"Hybrid - Pune, Maharashtra, Chennai, Tamil Nadu, Mumbai (All Areas)",Working with clients prior to project team engagement to ensure required elements have ...,Project Coordinator,Client Coordination,Project Coordination,Stakeholder Management,PMP,Product owner,Vendor Management,Ms Crm Dynamics,Just Now
Tcs is hiring For SAP ERP Production Planning & Control - Discrete Man,https://www.naukri.com/job-listings-tcs-is-hiring-for-sap-erp-production-planning-control-discrete-man-tata-consultancy-services-tcs-nagpur-maharashtra-pune-maharashtra-mumbai-all-areas-7-to-10-years-300124011156,https://img.naukimg.com/logo_images/groups/v1/223346.gif,Tata Consultancy Services (TCS),https://www.naukri.com/tata-consultancy-services-tcs-jobs-careers-13542,https://www.ambitionbox.com/reviews/tcs-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,72424  Reviews,7-10 Yrs,7-17 Lacs PA,"Nagpur, Maharashtra, Pune, Maharashtra, Mumbai (All Areas)",Configure and maintain the relevant ECC components including but not limited to SAP PP ...,SAP ERP,Production Planning & Control,SAP ERP Production Planning & Control,Production,TCAE,Control,Production planning,Production planning control,1 Day Ago
Angular Developer,https://www.naukri.com/job-listings-angular-developer-tata-consultancy-services-tcs-pune-maharashtra-bengaluru-karnataka-delhi-ncr-4-to-9-years-280124000013,https://img.naukimg.com/logo_images/groups/v1/223346.gif,Tata Consultancy Services (TCS),https://www.naukri.com/tata-consultancy-services-tcs-jobs-careers-13542,https://www.ambitionbox.com/reviews/tcs-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,72424  Reviews,4-9 Yrs,Not disclosed,"Pune, Maharashtra, Bengaluru, Karnataka, Delhi / NCR",Location: PAN India. Education: Full Time Education of 15 years (Full Time BE / Btech/B...,CSS,Javascript,Angular,Development,Cs,Angular Development,,,3 Days Ago
